Price,Close,High,Low,Open,Volume
Ticker,^N225,^N225,^N225,^N225,^N225
Date,,,,,
1992-06-04,17964.0703125,18182.259765625,17892.609375,18182.259765625,0
1992-06-05,17790.0390625,17900.0390625,17724.310546875,17900.0390625,0
1992-06-08,17655.060546875,17795.560546875,17390.310546875,17795.560546875,0
1992-06-09,17845.0390625,17861.5,17550.279296875,17642.2109375,0
1992-06-10,17742.869140625,17972.19921875,17576.0703125,17827.080078125,0
1992-06-11,17709.05078125,17885.689453125,17648.939453125,17713.26953125,0
1992-06-12,17383.6796875,17784.9296875,17331.490234375,17722.19921875,0
1992-06-15,16953.23046875,17339.419921875,16926.23046875,17339.419921875,0
1992-06-16,16953.529296875,17132.580078125,16864.91015625,16986.849609375,0
1992-06-17,16445.80078125,16923.3203125,16444.69921875,16923.3203125,0
1992-06-18,16045.5595703125,16403.650390625,16030.91015625,16392.609375,0
1992-06-19,16519.869140625,16544.66015625,16088.51953125,16088.51953125,0
1992-06-22,15921.2197265625,16649.640625,15885.7900390625,16569.55078125,0
1992-06-23,16106.990234375,16215.3798828125,15860.900390625,15917.2001953125,0
1992-06-24,15853.669921875,16313.330078125,15816.0400390625,16147.9296875,0
1992-06-25,16143.7197265625,16217.8798828125,15733.1396484375,15868.4296875,0
1992-06-26,15812.73046875,16227.2197265625,15759.740234375,16192.2900390625,0
1992-06-29,15741.26953125,15881.76953125,15641.6103515625,15835.41015625,0
1992-06-30,15951.73046875,16060.919921875,15785.1298828125,15785.1298828125,0
1992-07-01,16325.0703125,16326.0703125,15731.830078125,15960.5595703125,0
1992-07-02,16757.630859375,16802.7890625,16239.759765625,16328.3798828125,0
1992-07-03,16717.779296875,16956.0390625,16617.720703125,16738.759765625,0
1992-07-06,16657.0703125,16852.169921875,16624.75,16716.080078125,0
1992-07-07,16459.55078125,16709.859375,16420.810546875,16677.83984375,0
1992-07-08,16600.259765625,16600.259765625,16271.6796875,16435.169921875,0
1992-07-09,16848.66015625,16927.240234375,16571.759765625,16602.169921875,0
1992-07-10,16783.720703125,17023.890625,16715.580078125,16877.66015625,0
1992-07-13,17201.73046875,17201.73046875,16742.26953125,16796.470703125,0
1992-07-14,17064.630859375,17258.73046875,16961.759765625,17165.599609375,0
1992-07-15,17116.919921875,17274.490234375,17092.130859375,17092.130859375,0
1992-07-16,16987.66015625,17097.650390625,16917.69921875,17097.650390625,0
1992-07-17,16548.0703125,16969.2890625,16548.0703125,16969.2890625,0
1992-07-20,15884.48046875,16489.859375,15854.3798828125,16489.859375,0
1992-07-21,16002.41015625,16055.2998046875,15770.669921875,15863.41015625,0
1992-07-22,15541.9501953125,16059.6103515625,15432.3603515625,16033.7197265625,0
1992-07-23,16039.9404296875,16084.2998046875,15333.0,15504.2197265625,0
1992-07-24,15497.7900390625,16014.5498046875,15490.5703125,16014.5498046875,0
1992-07-27,15373.33984375,15974.3095703125,15288.33984375,15533.01953125,0
1992-07-28,15426.6396484375,15510.5400390625,15200.8203125,15344.83984375,0
1992-07-29,15095.9501953125,15605.98046875,15024.58984375,15477.1201171875,0
1992-07-30,15555.599609375,15586.3095703125,15152.349609375,15152.349609375,0
1992-07-31,15910.2802734375,15967.1796875,15469.08984375,15557.009765625,0
1992-08-03,15709.4501953125,15954.4404296875,15665.400390625,15902.75,0
1992-08-04,15692.58984375,15957.4501953125,15600.759765625,15669.009765625,0
1992-08-05,15983.6396484375,16074.4697265625,15718.08984375,15718.08984375,0
1992-08-06,15926.4404296875,16138.5,15808.6103515625,15997.490234375,0
1992-08-07,15518.26953125,15882.080078125,15451.3203125,15882.080078125,0
1992-08-10,15066.33984375,15470.7900390625,14929.5498046875,15470.7900390625,0
1992-08-11,14822.5595703125,15172.7197265625,14777.900390625,15098.8603515625,0
1992-08-12,14773.7900390625,14906.16015625,14658.5703125,14792.9501953125,0
1992-08-13,14768.169921875,15018.0703125,14717.3798828125,14802.490234375,0
1992-08-14,14820.25,14928.5400390625,14657.26953125,14745.7802734375,0
1992-08-17,14929.5498046875,15122.83984375,14854.580078125,14854.580078125,0
1992-08-18,14309.41015625,14909.5703125,14309.41015625,14909.5703125,0
1992-08-19,14650.740234375,14807.009765625,14194.400390625,14337.51953125,0
1992-08-20,15267.759765625,15546.4697265625,14677.6396484375,14677.6396484375,0
1992-08-21,16216.8798828125,16216.8798828125,15294.5595703125,15294.5595703125,0
1992-08-24,16627.9609375,17182.9609375,16166.400390625,16252.6103515625,0
1992-08-25,16380.76953125,16823.669921875,16322.259765625,16609.80078125,0
1992-08-26,16541.650390625,16663.189453125,16332.400390625,16364.009765625,0
1992-08-27,17555.0,17596.44921875,16617.3203125,16617.3203125,0
1992-08-28,17970.7890625,18168.810546875,17241.76953125,17521.380859375,0
1992-08-31,18061.119140625,18119.630859375,17711.16015625,17935.369140625,0
1992-09-01,17740.060546875,18059.2109375,17699.720703125,18058.109375,0
1992-09-02,17587.720703125,17688.380859375,17477.919921875,17674.029296875,0
1992-09-03,18386.490234375,18461.66015625,17396.4296875,17620.23046875,0
1992-09-04,18555.30078125,18833.5,18425.73046875,18450.619140625,0
1992-09-07,18440.1796875,18916.69921875,18440.1796875,18576.6796875,0
1992-09-08,18282.419921875,18756.3203125,18279.41015625,18415.69921875,0
1992-09-09,18875.55078125,18897.630859375,18208.25,18260.0390625,0
1992-09-10,18908.470703125,19284.119140625,18894.220703125,18894.220703125,0
1992-09-11,18107.689453125,18902.849609375,18097.55078125,18902.849609375,0
1992-09-14,18471.400390625,18552.7890625,18149.33984375,18149.33984375,0
1992-09-16,17944.69921875,18422.8203125,17853.5703125,18422.8203125,0
1992-09-17,18116.51953125,18204.740234375,17804.599609375,17921.619140625,0
1992-09-18,18166.80078125,18273.580078125,17758.130859375,18090.01953125,0
1992-09-21,18066.240234375,18414.08984375,18050.48046875,18215.6796875,0
1992-09-22,18282.720703125,18450.619140625,17993.98046875,18061.119140625,0
1992-09-24,18609.94921875,18701.94921875,18325.640625,18325.640625,0
1992-09-25,18394.759765625,18610.849609375,18393.9609375,18596.009765625,0
1992-09-28,17972.609375,18397.470703125,17972.609375,18383.830078125,0
1992-09-29,17748.08984375,18066.2109375,17565.2109375,17983.94921875,0
1992-09-30,17399.080078125,17909.7109375,17398.98046875,17759.73046875,0
1992-10-01,17369.91015625,17554.560546875,17104.2109375,17422.470703125,0
1992-10-02,17324.0703125,17573.919921875,17324.0703125,17402.91015625,0
1992-10-05,17101.5,17265.19921875,16962.2890625,17265.19921875,0
1992-10-06,17268.099609375,17318.66015625,16901.599609375,17071.109375,0
1992-10-07,17111.740234375,17531.08984375,17111.740234375,17287.66015625,0
1992-10-08,17335.509765625,17335.509765625,17049.75,17106.3203125,0
1992-10-09,17059.779296875,17275.130859375,16973.8203125,17275.130859375,0
1992-10-12,17302.009765625,17307.01953125,17086.66015625,17094.380859375,0
1992-10-13,17490.669921875,17577.630859375,17341.3203125,17341.3203125,0
1992-10-14,17344.029296875,17714.0390625,17344.029296875,17572.119140625,0
1992-10-15,17628.490234375,17628.490234375,17309.830078125,17351.150390625,0
1992-10-16,17369.810546875,17617.150390625,17300.5,17600.900390625,0
1992-10-19,16903.810546875,17331.58984375,16833.69921875,17331.58984375,0
1992-10-20,16987.66015625,17050.25,16821.359375,16933.0,0
1992-10-21,17141.51953125,17141.51953125,16863.689453125,17010.529296875,0
1992-10-22,17013.0390625,17178.5390625,17013.0390625,17092.279296875,0
1992-10-23,17117.650390625,17117.650390625,16944.4296875,17024.76953125,0
1992-10-26,17011.330078125,17153.759765625,17011.330078125,17124.5703125,0
1992-10-27,17185.259765625,17215.650390625,16997.890625,17023.470703125,0
1992-10-28,17068.41015625,17306.01953125,17068.30078125,17211.23046875,0
1992-10-29,16937.7109375,17069.2109375,16927.380859375,17069.2109375,0
1992-10-30,16767.400390625,16926.48046875,16675.23046875,16926.48046875,0
1992-11-02,16853.359375,16853.359375,16616.75,16732.5,0
1992-11-04,17065.19921875,17065.19921875,16771.720703125,16827.080078125,0
1992-11-05,17031.58984375,17122.669921875,16903.009765625,16985.560546875,0
1992-11-06,16869.810546875,17022.5703125,16818.4609375,17006.419921875,0
1992-11-09,16417.05078125,16825.48046875,16416.44921875,16825.48046875,0
1992-11-10,16437.109375,16518.4609375,16347.33984375,16423.369140625,0
1992-11-11,16318.150390625,16481.94921875,16279.740234375,16440.51953125,0
1992-11-12,16376.9296875,16449.44921875,16089.3701171875,16306.51953125,0
1992-11-13,16330.7900390625,16457.169921875,16174.7197265625,16362.990234375,0
1992-11-16,16162.990234375,16314.9404296875,16122.9697265625,16314.9404296875,0
1992-11-17,15993.48046875,16100.900390625,15941.9296875,16096.3896484375,0
1992-11-18,16778.83984375,16851.44921875,16011.330078125,16011.330078125,0
1992-11-19,16871.310546875,17007.8203125,16801.810546875,16843.23046875,0
1992-11-20,17033.599609375,17188.369140625,16679.640625,16810.529296875,0
1992-11-24,17096.08984375,17246.83984375,17080.0390625,17094.98046875,0
1992-11-25,17302.009765625,17303.009765625,17025.98046875,17130.189453125,0
1992-11-26,17479.0390625,17601.91015625,17226.98046875,17309.630859375,0
1992-11-27,17470.609375,17569.2109375,17368.609375,17448.55078125,0
1992-11-30,17683.650390625,17683.650390625,17457.5703125,17505.3203125,0
1992-12-01,17313.0390625,17704.009765625,17307.720703125,17675.029296875,0
1992-12-02,17393.6796875,17408.830078125,17254.759765625,17351.150390625,0
1992-12-03,17260.080078125,17508.3203125,17205.3203125,17391.5703125,0
1992-12-04,17295.689453125,17301.099609375,17186.859375,17254.859375,0
1992-12-07,17207.119140625,17326.380859375,17175.130859375,17304.91015625,0
1992-12-08,17281.849609375,17332.69921875,17135.810546875,17206.919921875,0
1992-12-09,17406.220703125,17498.400390625,17325.880859375,17325.880859375,0
1992-12-10,17501.30078125,17704.7109375,17466.80078125,17466.80078125,0
1992-12-11,17441.01953125,17635.310546875,17424.669921875,17538.919921875,0
1992-12-14,17289.970703125,17421.970703125,17255.470703125,17421.970703125,0
1992-12-15,17480.740234375,17554.859375,17220.560546875,17274.3203125,0
1992-12-16,17268.7109375,17601.19921875,17266.400390625,17489.26953125,0
1992-12-17,17437.91015625,17544.130859375,17209.529296875,17243.330078125,0
1992-12-18,17680.740234375,17712.0390625,17508.01953125,17508.01953125,0
1992-12-21,17645.439453125,17787.560546875,17597.58984375,17718.359375,0
1992-12-22,17690.669921875,17690.669921875,17563.58984375,17620.859375,0
1992-12-24,17648.849609375,17734.900390625,17587.759765625,17690.970703125,0
1992-12-25,17557.0390625,17670.310546875,17528.140625,17633.189453125,0
1992-12-28,17188.619140625,17538.880859375,17162.740234375,17538.880859375,0
1992-12-29,17285.640625,17312.130859375,17146.48046875,17186.619140625,0
1992-12-30,16924.94921875,17254.0390625,16891.939453125,17254.0390625,0
1993-01-04,16994.080078125,17034.009765625,16875.08984375,16980.23046875,0
1993-01-05,16842.580078125,17013.33984375,16688.470703125,16980.439453125,0
1993-01-06,16782.880859375,16862.44921875,16650.349609375,16844.189453125,0
1993-01-07,16780.98046875,17058.189453125,16724.189453125,16806.66015625,0
1993-01-08,16634.689453125,16805.66015625,16634.490234375,16727.900390625,0
1993-01-11,16589.55078125,16698.30078125,16532.060546875,16644.830078125,0
1993-01-12,16681.05078125,16734.01953125,16585.529296875,16585.529296875,0
1993-01-13,16517.91015625,16688.970703125,16440.05078125,16688.970703125,0
1993-01-14,16515.599609375,16568.98046875,16437.83984375,16508.080078125,0
1993-01-18,16617.240234375,16625.259765625,16502.259765625,16525.630859375,0
1993-01-19,16798.640625,16798.740234375,16645.23046875,16658.669921875,0
1993-01-20,16510.1796875,16841.779296875,16507.369140625,16821.009765625,0
1993-01-21,16538.6796875,16585.529296875,16374.1298828125,16507.98046875,0
1993-01-22,16336.8095703125,16540.880859375,16335.8095703125,16539.779296875,0
1993-01-25,16287.4501953125,16374.9404296875,16266.7802734375,16355.4697265625,0
1993-01-26,16492.630859375,16535.470703125,16216.1103515625,16291.3603515625,0
1993-01-27,16509.6796875,16645.9296875,16398.2109375,16511.689453125,0
1993-01-28,17063.41015625,17086.7890625,16471.759765625,16525.029296875,0
1993-01-29,17023.779296875,17177.689453125,16950.439453125,17076.349609375,0
1993-02-01,17133.640625,17133.640625,16957.560546875,17037.51953125,0
1993-02-02,17186.310546875,17241.599609375,17145.779296875,17146.6796875,0
1993-02-03,17222.029296875,17419.1796875,17214.2109375,17226.55078125,0
1993-02-04,17190.630859375,17390.7890625,17171.869140625,17273.400390625,0
1993-02-05,17332.900390625,17413.669921875,17223.640625,17223.640625,0
1993-02-08,17281.73046875,17393.19921875,17247.8203125,17357.48046875,0
1993-02-09,17022.26953125,17261.560546875,16976.720703125,17261.560546875,0
1993-02-10,17089.900390625,17092.0,16897.859375,16991.869140625,0
1993-02-12,16851.509765625,17120.400390625,16851.509765625,17118.689453125,0
1993-02-15,17117.990234375,17117.990234375,16829.0390625,16883.619140625,0
1993-02-16,16916.3203125,17172.369140625,16916.3203125,17100.73046875,0
1993-02-17,17009.630859375,17014.849609375,16760.810546875,16867.9609375,0
1993-02-18,16982.140625,17156.720703125,16974.619140625,17000.5,0
1993-02-19,17010.029296875,17023.580078125,16887.529296875,17002.509765625,0
1993-02-22,16820.609375,17058.58984375,16820.609375,17006.619140625,0
1993-02-23,16863.150390625,16925.150390625,16794.119140625,16812.779296875,0
1993-02-24,16798.939453125,16930.26953125,16750.880859375,16849.80078125,0
1993-02-25,16907.390625,16926.060546875,16779.470703125,16855.01953125,0
1993-02-26,16953.349609375,16985.55078125,16884.8203125,16920.740234375,0
1993-03-01,16879.599609375,16971.0,16821.310546875,16956.4609375,0
1993-03-02,16864.25,16922.75,16796.529296875,16848.0,0
1993-03-03,16853.919921875,16949.330078125,16811.98046875,16882.109375,0
1993-03-04,16759.609375,16840.669921875,16721.48046875,16820.91015625,0
1993-03-05,16817.69921875,16885.119140625,16746.4609375,16778.76953125,0
1993-03-08,17686.470703125,17727.30078125,16855.619140625,16855.619140625,0
1993-03-09,17848.30078125,18047.16015625,17724.890625,17724.890625,0
1993-03-10,17858.630859375,18036.720703125,17824.119140625,17868.369140625,0
1993-03-11,17904.7890625,18104.650390625,17735.4296875,17903.080078125,0
1993-03-12,18037.51953125,18043.94921875,17823.51953125,17905.390625,0
1993-03-15,18086.1796875,18169.16015625,17957.16015625,18028.900390625,0
1993-03-16,17968.30078125,18117.08984375,17945.220703125,18104.33984375,0
1993-03-17,18173.369140625,18242.69921875,17953.44921875,17994.6796875,0
1993-03-18,18727.900390625,18788.30078125,18234.369140625,18234.369140625,0
1993-03-19,18537.169921875,18835.9609375,18503.16015625,18738.640625,0
1993-03-22,18784.390625,18784.390625,18559.849609375,18559.849609375,0
1993-03-23,18491.619140625,18734.720703125,18489.51953125,18734.720703125,0
1993-03-24,18450.689453125,18643.619140625,18423.400390625,18468.94921875,0
1993-03-25,18764.919921875,18877.5,18471.9609375,18471.9609375,0
1993-03-26,18788.69921875,18897.609375,18676.669921875,18785.380859375,0
1993-03-29,19048.380859375,19126.380859375,18829.55078125,18829.55078125,0
1993-03-30,18963.16015625,19089.140625,18853.240234375,19054.2109375,0
1993-03-31,18591.44921875,19059.529296875,18550.890625,18942.1796875,0
1993-04-01,19099.08984375,19135.830078125,18526.650390625,18595.51953125,0
1993-04-02,19446.939453125,19750.9296875,19136.029296875,19136.029296875,0
1993-04-05,19759.4609375,19820.599609375,19357.900390625,19457.6796875,0
1993-04-06,19486.80078125,19748.919921875,19386.7109375,19748.919921875,0
1993-04-07,19829.23046875,20054.509765625,19506.580078125,19506.580078125,0
1993-04-08,19967.26953125,20041.16015625,19721.009765625,19866.98046875,0
1993-04-09,19892.1796875,20126.08984375,19728.33984375,19951.509765625,0
1993-04-12,19882.140625,19940.369140625,19724.529296875,19908.83984375,0
1993-04-13,20740.2890625,20753.740234375,19902.419921875,19902.419921875,0
1993-04-14,20533.380859375,20874.7109375,20470.330078125,20743.69921875,0
1993-04-15,20675.83984375,20675.83984375,20394.140625,20545.830078125,0
1993-04-16,20297.859375,20743.19921875,20225.779296875,20698.01953125,0
1993-04-19,20112.33984375,20254.08984375,19890.470703125,20254.08984375,0
1993-04-20,19828.4296875,20332.19921875,19806.650390625,20084.130859375,0
1993-04-21,19773.009765625,20008.130859375,19672.01953125,19854.630859375,0
1993-04-22,19591.310546875,20116.859375,19557.779296875,19829.640625,0
1993-04-23,19704.150390625,19785.060546875,19554.859375,19591.109375,0
1993-04-26,19623.630859375,19845.599609375,19562.900390625,19703.5390625,0
1993-04-27,20206.7109375,20267.83984375,19642.609375,19642.609375,0
1993-04-28,20454.5703125,20716.390625,20268.650390625,20268.650390625,0
1993-04-30,20919.1796875,20919.1796875,20502.060546875,20502.060546875,0
1993-05-06,20622.029296875,20941.970703125,20611.48046875,20939.4609375,0
1993-05-07,20811.359375,20811.359375,20491.919921875,20626.0390625,0
1993-05-10,21054.7109375,21062.640625,20668.310546875,20816.48046875,0
1993-05-11,20940.369140625,21224.779296875,20932.33984375,21116.55078125,0
1993-05-12,20615.19921875,20939.869140625,20416.119140625,20919.2890625,0
1993-05-13,20532.779296875,20780.140625,20457.380859375,20626.33984375,0
1993-05-14,20474.150390625,20670.51953125,20401.669921875,20522.939453125,0
1993-05-17,20565.509765625,20689.490234375,20520.029296875,20528.060546875,0
1993-05-18,20229.390625,20502.4609375,20155.099609375,20502.4609375,0
1993-05-19,20380.7890625,20380.7890625,20128.69921875,20209.919921875,0
1993-05-20,20330.390625,20535.7890625,20122.779296875,20408.189453125,0
1993-05-21,20557.470703125,20653.849609375,20297.759765625,20312.119140625,0
1993-05-24,20476.16015625,20691.19921875,20453.5703125,20633.669921875,0
1993-05-25,20631.759765625,20730.75,20482.580078125,20497.939453125,0
1993-05-26,20895.990234375,20895.990234375,20527.9609375,20599.83984375,0
1993-05-27,20852.630859375,21105.91015625,20786.470703125,20944.279296875,0
1993-05-28,20843.689453125,20939.66015625,20746.609375,20869.189453125,0
1993-05-31,20552.349609375,20829.5390625,20516.8203125,20829.5390625,0
1993-06-01,20591.41015625,20687.98046875,20469.830078125,20531.869140625,0
1993-06-02,20691.69921875,20823.91015625,20561.58984375,20590.5,0
1993-06-03,21076.0,21186.330078125,20692.80078125,20712.580078125,0
1993-06-04,20882.240234375,21222.76953125,20841.6796875,21052.099609375,0
1993-06-07,20844.189453125,21101.80078125,20829.5390625,20900.91015625,0
1993-06-08,20575.240234375,20842.490234375,20575.240234375,20842.490234375,0
1993-06-10,20493.3203125,20618.310546875,20399.560546875,20589.900390625,0
1993-06-11,20500.94921875,20760.060546875,20451.560546875,20532.880859375,0
1993-06-14,20397.349609375,20560.080078125,20351.470703125,20529.16015625,0
1993-06-15,20045.880859375,20393.23046875,20045.880859375,20340.130859375,0
1993-06-16,19902.419921875,20103.0,19820.900390625,20041.560546875,0
1993-06-17,19925.509765625,19950.009765625,19647.419921875,19904.029296875,0
1993-06-18,19804.5390625,19913.9609375,19678.140625,19913.9609375,0
1993-06-21,19212.4296875,19742.400390625,19039.55078125,19742.400390625,0
1993-06-22,19538.30078125,19619.51953125,19141.05078125,19244.9609375,0
1993-06-23,19492.51953125,19617.509765625,19368.140625,19553.560546875,0
1993-06-24,19685.0703125,19729.650390625,19501.4609375,19501.4609375,0
1993-06-25,19659.5703125,19845.0,19485.7890625,19755.44921875,0
1993-06-28,19886.759765625,19976.609375,19675.130859375,19675.130859375,0
1993-06-29,19543.419921875,19854.9296875,19543.419921875,19854.9296875,0
1993-06-30,19590.0,19616.810546875,19433.990234375,19537.400390625,0
1993-07-01,19924.609375,19924.609375,19638.7890625,19638.7890625,0
1993-07-02,19621.4609375,19932.189453125,19561.060546875,19931.990234375,0
1993-07-05,19623.060546875,19676.0703125,19545.44921875,19651.869140625,0
1993-07-06,19829.779296875,19833.380859375,19589.66015625,19593.259765625,0
1993-07-07,19720.669921875,19828.880859375,19634.259765625,19828.880859375,0
1993-07-08,19688.669921875,19784.6796875,19675.76953125,19723.470703125,0
1993-07-09,19877.390625,19946.7890625,19699.970703125,19699.970703125,0
1993-07-12,19980.0,20011.69921875,19889.890625,19934.990234375,0
1993-07-13,20180.419921875,20243.01953125,19967.599609375,19983.900390625,0
1993-07-14,20139.109375,20233.3203125,20030.30078125,20207.51953125,0
1993-07-15,20158.01953125,20394.640625,20144.2109375,20191.619140625,0
1993-07-16,20331.529296875,20352.5390625,20106.310546875,20164.720703125,0
1993-07-19,20150.919921875,20350.33984375,20089.7109375,20347.330078125,0
1993-07-20,20038.0,20123.109375,19977.400390625,20123.109375,0
1993-07-21,20080.91015625,20117.7109375,19972.599609375,20037.5,0
1993-07-22,20115.810546875,20152.8203125,20049.599609375,20075.7109375,0
1993-07-23,19734.5703125,20049.80078125,19733.76953125,20049.80078125,0
1993-07-26,19822.080078125,19836.6796875,19707.970703125,19770.380859375,0
1993-07-27,19891.390625,19952.0,19777.48046875,19845.48046875,0
1993-07-28,19829.580078125,19958.0,19792.6796875,19895.490234375,0
1993-07-29,20456.849609375,20473.75,19842.6796875,19842.6796875,0
1993-07-30,20380.140625,20545.75,20361.33984375,20453.150390625,0
1993-08-02,20343.529296875,20412.640625,20231.3203125,20392.740234375,0
1993-08-03,20357.640625,20599.359375,20357.640625,20382.439453125,0
1993-08-04,20497.55078125,20667.869140625,20298.9296875,20380.0390625,0
1993-08-05,20425.640625,20557.4609375,20376.240234375,20521.94921875,0
1993-08-06,20357.939453125,20379.740234375,20244.8203125,20379.740234375,0
1993-08-09,20493.05078125,20553.060546875,20339.830078125,20339.830078125,0
1993-08-10,20493.75,20655.26953125,20476.349609375,20525.05078125,0
1993-08-11,20732.5703125,20756.080078125,20489.05078125,20500.849609375,0
1993-08-12,20765.279296875,20939.390625,20708.470703125,20820.779296875,0
1993-08-13,20745.169921875,20921.890625,20686.76953125,20772.380859375,0
1993-08-16,20901.490234375,20904.689453125,20548.849609375,20692.76953125,0
1993-08-17,20841.98046875,21025.599609375,20749.470703125,20924.58984375,0
1993-08-18,20773.1796875,20964.19921875,20732.669921875,20805.98046875,0
1993-08-19,20687.470703125,20903.08984375,20603.560546875,20797.98046875,0
1993-08-20,20607.259765625,20859.490234375,20586.560546875,20751.380859375,0
1993-08-23,20414.140625,20595.259765625,20384.439453125,20595.259765625,0
1993-08-24,20431.83984375,20469.849609375,20344.830078125,20380.939453125,0
1993-08-25,20521.44921875,20542.349609375,20412.240234375,20493.150390625,0
1993-08-26,20591.759765625,20594.560546875,20482.94921875,20529.849609375,0
1993-08-27,20791.6796875,20863.390625,20579.560546875,20596.859375,0
1993-08-30,20912.689453125,20924.08984375,20747.669921875,20816.779296875,0
1993-08-31,21026.599609375,21029.69921875,20831.080078125,20924.58984375,0
1993-09-01,20953.30078125,20968.0,20837.48046875,20964.099609375,0
1993-09-02,20983.19921875,21045.900390625,20921.2890625,20943.2890625,0
1993-09-03,21116.2109375,21281.029296875,20984.5,20984.5,0
1993-09-06,21060.810546875,21249.919921875,21055.91015625,21163.8203125,0
1993-09-07,20962.099609375,21065.810546875,20880.189453125,21065.810546875,0
1993-09-08,20918.189453125,20996.5,20816.779296875,20923.689453125,0
1993-09-09,20825.580078125,20943.7890625,20756.279296875,20905.189453125,0
1993-09-10,20817.98046875,20846.580078125,20686.470703125,20811.6796875,0
1993-09-13,21148.109375,21164.119140625,20850.08984375,20850.08984375,0
1993-09-14,20947.7890625,21171.720703125,20924.689453125,21136.41015625,0
1993-09-16,20502.150390625,20938.689453125,20501.94921875,20938.689453125,0
1993-09-17,20391.0390625,20532.650390625,20305.330078125,20513.150390625,0
1993-09-20,20266.029296875,20407.5390625,20211.51953125,20395.640625,0
1993-09-21,20466.650390625,20564.859375,20347.4296875,20347.4296875,0
1993-09-22,20174.619140625,20380.740234375,20112.109375,20380.740234375,0
1993-09-24,20307.529296875,20324.630859375,20225.8203125,20225.8203125,0
1993-09-27,20094.109375,20384.439453125,20000.0,20315.630859375,0
1993-09-28,20172.720703125,20299.23046875,20128.91015625,20128.91015625,0
1993-09-29,20077.41015625,20156.720703125,19927.689453125,20156.720703125,0
1993-09-30,20105.7109375,20158.3203125,20032.19921875,20097.609375,0
1993-10-01,20283.130859375,20328.130859375,20056.310546875,20096.609375,0
1993-10-04,20264.4296875,20283.9296875,20151.3203125,20262.029296875,0
1993-10-05,20321.9296875,20410.0390625,20237.8203125,20311.9296875,0
1993-10-06,20500.25,20529.55078125,20312.9296875,20332.73046875,0
1993-10-07,20265.630859375,20494.44921875,20262.830078125,20489.650390625,0
1993-10-08,20378.640625,20405.0390625,20180.01953125,20241.8203125,0
1993-10-12,20137.310546875,20376.33984375,20116.7109375,20376.33984375,0
1993-10-13,20038.400390625,20167.220703125,19997.900390625,20135.009765625,0
1993-10-14,20082.810546875,20096.91015625,19911.890625,20016.30078125,0
1993-10-15,20174.419921875,20338.830078125,20097.009765625,20107.109375,0
1993-10-18,20072.2109375,20265.529296875,20071.509765625,20208.619140625,0
1993-10-19,20069.91015625,20204.01953125,20042.400390625,20089.009765625,0
1993-10-20,20173.419921875,20221.720703125,20054.2109375,20054.2109375,0
1993-10-21,20179.419921875,20219.720703125,20108.810546875,20201.8203125,0
1993-10-22,20264.830078125,20377.83984375,20223.8203125,20223.8203125,0
1993-10-25,20309.330078125,20473.849609375,20271.830078125,20342.4296875,0
1993-10-26,20023.599609375,20344.529296875,20019.900390625,20300.4296875,0
1993-10-27,19838.779296875,20012.80078125,19686.970703125,20012.80078125,0
1993-10-28,19479.44921875,19863.08984375,19443.5390625,19837.380859375,0
1993-10-29,19702.970703125,19744.26953125,19500.94921875,19556.4609375,0
1993-11-01,19438.240234375,19656.970703125,19375.240234375,19656.970703125,0
1993-11-02,19381.240234375,19549.150390625,19342.029296875,19437.0390625,0
1993-11-04,18949.7890625,19433.240234375,18949.7890625,19373.640625,0
1993-11-05,18590.4609375,18941.689453125,18470.349609375,18941.689453125,0
1993-11-08,18625.16015625,18671.669921875,18380.83984375,18603.560546875,0
1993-11-09,18125.7109375,18661.669921875,18048.5,18637.66015625,0
1993-11-10,18121.7109375,18227.919921875,17818.279296875,18149.009765625,0
1993-11-11,18158.51953125,18328.630859375,18076.41015625,18157.419921875,0
1993-11-12,18493.55078125,18592.259765625,18104.2109375,18135.91015625,0
1993-11-15,18074.609375,18506.94921875,17952.19921875,18489.05078125,0
1993-11-16,18246.119140625,18467.25,17877.689453125,18031.19921875,0
1993-11-17,18108.7109375,18344.23046875,18030.80078125,18232.419921875,0
1993-11-18,18166.3203125,18336.630859375,18117.7109375,18154.919921875,0
1993-11-19,17941.189453125,18337.73046875,17941.189453125,18167.51953125,0
1993-11-22,17384.83984375,17905.58984375,17254.529296875,17905.58984375,0
1993-11-24,17067.109375,17544.849609375,16993.900390625,17350.83984375,0
1993-11-25,17222.919921875,17410.0390625,17003.30078125,17119.7109375,0
1993-11-26,16726.369140625,17351.740234375,16675.76953125,17252.130859375,0
1993-11-29,16078.7099609375,16688.5703125,15671.9697265625,16688.5703125,0
1993-11-30,16406.5390625,16505.150390625,16004.0,16113.41015625,0
1993-12-01,17125.310546875,17168.220703125,16429.939453125,16449.939453125,0
1993-12-02,17458.75,17887.2890625,17073.810546875,17162.51953125,0
1993-12-03,17459.349609375,17468.849609375,17177.3203125,17408.5390625,0
1993-12-06,16840.380859375,17425.140625,16783.48046875,17425.140625,0
1993-12-07,16903.490234375,17128.810546875,16791.279296875,16829.98046875,0
1993-12-08,16507.94921875,16892.58984375,16216.8203125,16889.189453125,0
1993-12-09,17061.91015625,17089.009765625,16545.150390625,16545.150390625,0
1993-12-10,17257.4296875,17534.849609375,16786.6796875,17054.109375,0
1993-12-13,17327.330078125,17563.359375,17123.810546875,17246.919921875,0
1993-12-14,17308.73046875,17415.740234375,17263.4296875,17346.630859375,0
